scene_file,logical_name,width,height,mips,faces,format,texel_usage,pixel_data_size,binary,embedded
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_17:lighting_suspendedtrack_metalb_low_linelightvisibility,120,120,2,1,BC4_UNORM,LINEAR,9000,lighting_suspendedtrack_metalb_low_linelightvisibility.4294ff82d381bc41.tld,True
level.SCNE,court_pillibl_4Emissive.25de4264,128,128,1,6,BC6H_UF16,LINEAR,98304,court_pillibl_4emissive.873289cf89c61e66.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_23:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.7e4bfedb9c8b4e7d.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_46:light_ceilinga_round_low,16,16,2,2,BC6H_UF16,LINEAR,640,light_ceilinga_round_low.07be79f69b252b7b.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_47:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.cdcced57da6d1070.tld,True
level.SCNE,LAYER0_NormalAndRoughMap#fb56a21f_1474,1024,1024,11,1,BC7_UNORM,LINEAR,1398128,layer0_normalandroughmap.0f76aeac888551dd.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_34:lighting_suspendedtrack_metalb_low,120,120,2,2,BC6H_UF16,LINEAR,36000,lighting_suspendedtrack_metalb_low.10d0eb25aaa643c4.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_0:lighting_suspendedtrack_metalb_low_linelightvisibility,120,120,2,1,BC4_UNORM,LINEAR,9000,lighting_suspendedtrack_metalb_low_linelightvisibility.4294ff82d381bc41.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_155:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_72:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.cdcced57da6d1070.tld,True
level.SCNE,%databuild_art_root%/material_library/_generic_textures/colors/color_blue_00ffff.png,1,1,1,1,BC1_UNORM,,8,color_blue_00ffff.cd6178af06ebeee7.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_10:clutchtime_balcony_railing_low,104,104,2,2,BC6H_UF16,LINEAR,27040,clutchtime_balcony_railing_low.63b5c2c4084f9966.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@door_interiorwindowb_leftdbl_6:door_interiorwindowb_leftdbl_linelightvisibility,112,112,2,1,BC4_UNORM,LINEAR,7840,door_interiorwindowb_leftdbl_linelightvisibility.726f2c08afd99930.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_6:clutchtime_balcony_b_low_linelightvisibility,584,584,2,1,BC4_UNORM,LINEAR,213160,clutchtime_balcony_b_low_linelightvisibility.a9e3bd16c6faf7de.tld,False
level.SCNE,%databuild_art_root%/asset_library/lighting_suspendedtrack_metalb/texture/lighting_suspendedtrack_metalb_mat_ao.png,1024,1024,11,1,BC1_UNORM,LINEAR,699064,lighting_suspendedtrack_metalb_mat_ao.438c47690e4821d4.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_d_5:clutchtime_ceilingpanel_d_low_linelightvisibility,768,768,2,1,BC4_UNORM,LINEAR,368640,clutchtime_ceilingpanel_d_low_linelightvisibility.33ba47bcda8ec47f.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_a_5:clutchtime_ceilingpanel_a_low_linelightvisibility,776,776,2,1,BC4_UNORM,LINEAR,376360,clutchtime_ceilingpanel_a_low_linelightvisibility.986325f0b2280183.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_41:light_ceilinga_round_low_linelightvisibility,16,16,2,1,BC4_UNORM,LINEAR,160,light_ceilinga_round_low_linelightvisibility.bbb5c16588a49e77.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_122:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.3370f8b0e01f7039.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_b_4:clutchtime_ceilingpanel_b_low,776,776,2,2,BC6H_UF16,LINEAR,1505440,clutchtime_ceilingpanel_b_low.9607fe952abf0718.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_49:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_79:light_ceilinga_round_low,16,16,2,2,BC6H_UF16,LINEAR,640,light_ceilinga_round_low.656efb8fca3ebb79.tld,True
level.SCNE,%databuild_art_root%/substance_library/graphs/painted_metal_scratched/exports/painted_metal_scratched_metallic.png,1024,1024,11,1,BC1_UNORM,LINEAR,699064,painted_metal_scratched_metallic.0dd52201db51363b.tld,False
level.SCNE,%databuild_art_root%/asset_library/clutchtime_mural_wall/texture/clutchtime_mural_02.png,1024,1024,11,1,BC1_UNORM,,699064,clutchtime_mural_02.98d8f8c108947937.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_70:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.b5158336a7c740c5.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_130:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.4b735db358fa81b6.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@clutchtimecurtainstunnels1@Prototype_arena_curtains_prototype_2@curtain100x20_arena_straight400c_13:curtain100x20_arena_straight400c,88,88,2,2,BC6H_UF16,LINEAR,19360,curtain100x20_arena_straight400c.98d81c030ca4215e.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_103:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.69a697af1e097cae.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_f:clutchtime_ceilingpanellight_f_low_linelightvisibility,1440,1440,2,1,BC4_UNORM,LINEAR,1296000,clutchtime_ceilingpanellight_f_low_linelightvisibility.efc8714c08a1b121.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_48:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_40:light_ceilinga_round_low,16,16,2,2,BC6H_UF16,LINEAR,640,light_ceilinga_round_low.ba7fb98f25edf40f.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_a_6:clutchtime_ceilingpanel_a_low,776,776,2,2,BC6H_UF16,LINEAR,1505440,clutchtime_ceilingpanel_a_low.8aa3767617cdcea2.tld,False
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaend_2:clutchtime_court_dornaend_low_linelightvisibility,104,104,2,1,BC4_UNORM,LINEAR,6760,clutchtime_court_dornaend_low_linelightvisibility.87d37457e4ed53a7.tld,True
level.SCNE,%databuild_art_root%/asset_library/light_stage_spotlight/texture/spotlight_fresnel_r.png,512,512,10,1,BC1_UNORM,,174776,spotlight_fresnel_r.6bd9bc8ed0657e57.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_d_0:clutchtime_ceilingpanel_d_low,768,768,2,2,BC6H_UF16,LINEAR,1474560,clutchtime_ceilingpanel_d_low.e75579d079c28fd7.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_140:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.9e40a114814119ed.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_78:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_173:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.d3a76abaaeba9a46.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_28:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.931b7f0d1e9275a9.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_125:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.cdcced57da6d1070.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_19:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.5f7cd1146f071fc9.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_6:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.1d16b04c46d5b577.tld,True
level.SCNE,%databuild_art_root%/substance_library/graphs/carpet_twisted_ridges/exports/carpet_twisted_ridges_violet_basecolor.png,1024,1024,11,1,BC1_UNORM,,699064,carpet_twisted_ridges_violet_basecolor.9259e677f978f855.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_82:light_ceilinga_round_low_linelightvisibility,16,16,2,1,BC4_UNORM,LINEAR,160,light_ceilinga_round_low_linelightvisibility.bbb5c16588a49e77.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_a_1:clutchtime_ceilingpanellight_a_low_linelightvisibility,1200,1200,2,1,BC4_UNORM,LINEAR,900000,clutchtime_ceilingpanellight_a_low_linelightvisibility.3a1373a98a6f9cf0.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_1:clutchtime_balcony_railing_low_linelightvisibility,104,104,2,1,BC4_UNORM,LINEAR,6760,clutchtime_balcony_railing_low_linelightvisibility.415df97535cc75a1.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_16:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.0381068ec2cbe019.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_131:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.f144e1d294f5fe4f.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_c_1:clutchtime_balcony_c_low_linelightvisibility,640,640,2,1,BC4_UNORM,LINEAR,256000,clutchtime_balcony_c_low_linelightvisibility.1ad7f85137e753b4.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_a_3:clutchtime_balcony_a_low,696,696,2,2,BC6H_UF16,LINEAR,1211040,clutchtime_balcony_a_low.70b1436754ece7df.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_110:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.cdcced57da6d1070.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_79:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,court_pillibl_3NormalRoughness.bbbad7c7,128,128,1,6,BC7_UNORM,LINEAR,98304,court_pillibl_3normalroughness.723890bea6182da7.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_2:lighting_suspendedtrack_metalb_low_linelightvisibility,120,120,2,1,BC4_UNORM,LINEAR,9000,lighting_suspendedtrack_metalb_low_linelightvisibility.4294ff82d381bc41.tld,True
level.SCNE,%databuild_art_root%/substance_library/graphs/cast_concrete_blocks_wood/exports/concrete_tiles_wood002_basecolor.png,1024,1024,11,1,BC1_UNORM,,699064,concrete_tiles_wood002_basecolor.f544592b09b3f8ea.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_99:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_67:light_ceilinga_round_low,16,16,2,2,BC6H_UF16,LINEAR,640,light_ceilinga_round_low.df0fa54f54a74860.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_193:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.81634afc2d2b4c59.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_117:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.51fb42f03180ecba.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_98:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,NormalAndRoughMap#c96ee863_1538,1024,1024,11,1,BC7_UNORM,LINEAR,1398128,normalandroughmap.e9c3bc64976294e3.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_15:lighting_suspendedtrack_metalb_low_linelightvisibility,120,120,2,1,BC4_UNORM,LINEAR,9000,lighting_suspendedtrack_metalb_low_linelightvisibility.4294ff82d381bc41.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_5:clutchtime_ceilingpanel_c_low,776,776,2,2,BC6H_UF16,LINEAR,1505440,clutchtime_ceilingpanel_c_low.9c861e33ca5ba177.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_column_3:clutchtime_balcony_column_low,496,496,2,2,BC6H_UF16,LINEAR,615040,clutchtime_balcony_column_low.e56d214710a809d6.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_f_3:clutchtime_ceilingpanel_f_low,864,864,2,2,BC6H_UF16,LINEAR,1866240,clutchtime_ceilingpanel_f_low.fb6730bde9b59933.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_104:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.6ecb5e9e2e8db76a.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_c_1:clutchtime_ceilingpanellight_c_low_linelightvisibility,1168,1168,2,1,BC4_UNORM,LINEAR,852640,clutchtime_ceilingpanellight_c_low_linelightvisibility.505e2605f407e5fa.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_10:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.40178dd741d2c27e.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_30:lighting_suspendedtrack_metalb_low,120,120,2,2,BC6H_UF16,LINEAR,36000,lighting_suspendedtrack_metalb_low.ba160ec781d1117b.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_9:clutchtime_balcony_b_low,584,584,2,2,BC6H_UF16,LINEAR,852640,clutchtime_balcony_b_low.b4b58373cbe3700b.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_82:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.cdcced57da6d1070.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_c_3:clutchtime_ceilingpanellight_c_low,1168,1168,2,2,BC6H_UF16,LINEAR,3410560,clutchtime_ceilingpanellight_c_low.df285b59d21f299a.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_8:clutchtime_stair_3step_low_linelightvisibility,80,80,2,1,BC4_UNORM,LINEAR,4000,clutchtime_stair_3step_low_linelightvisibility.e459a7044e5be3c6.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_railing_12:clutchtime_balcony_railing_low,104,104,2,2,BC6H_UF16,LINEAR,27040,clutchtime_balcony_railing_low.d335c3b49cc777e1.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_f:clutchtime_wall_f_low,1760,1760,2,2,BC6H_UF16,LINEAR,7744000,clutchtime_wall_f_low.4803d3b1ce3322af.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_e_1:clutchtime_ceilingpanel_e_low,768,768,2,2,BC6H_UF16,LINEAR,1474560,clutchtime_ceilingpanel_e_low.357b1f8efd2e204b.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_90:curtain100x20_arena_straight500c,72,72,2,2,BC6H_UF16,LINEAR,12960,curtain100x20_arena_straight500c.788fc301c42a070a.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_5:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.8956e3d353f96d0c.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_b_14:clutchtime_balcony_b_low_linelightvisibility,584,584,2,1,BC4_UNORM,LINEAR,213160,clutchtime_balcony_b_low_linelightvisibility.a9e3bd16c6faf7de.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_25:chair_arenacrowd_seatbackcushion_low_linelightvisibility,88,88,2,1,BC4_UNORM,LINEAR,4840,chair_arenacrowd_seatbackcushion_low_linelightvisibility.e761b5eff5a82710.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_90:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_47:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena@curtain100x20_arena_straight500c_75:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_e_1:clutchtime_ceilingpanellight_e_low_linelightvisibility,1168,1168,2,1,BC4_UNORM,LINEAR,852640,clutchtime_ceilingpanellight_e_low_linelightvisibility.505e2605f407e5fa.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@box_electrical_commerciala:box_electrical_commerciala_low_linelightvisibility,40,40,2,1,BC4_UNORM,LINEAR,1000,box_electrical_commerciala_low_linelightvisibility.0c9094f3f155a0ff.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_f_2:clutchtime_ceilingpanel_f_low,864,864,2,2,BC6H_UF16,LINEAR,1866240,clutchtime_ceilingpanel_f_low.dd4eb52de04a36ba.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_26:light_ceilinga_round_low_linelightvisibility,16,16,2,1,BC4_UNORM,LINEAR,160,light_ceilinga_round_low_linelightvisibility.bbb5c16588a49e77.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@doors@sign_exit_generic_3:sign_exit_generic,24,24,2,2,BC6H_UF16,LINEAR,1440,sign_exit_generic.651a6195a5f89545.tld,True
level.SCNE,court_pillibl_7NormalRoughness.bcd713de,128,128,1,6,BC7_UNORM,LINEAR,98304,court_pillibl_7normalroughness.6616ceaaa99846b5.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_chairs@chair_arenacrowd_seatbackcushion_42:chair_arenacrowd_seatbackcushion_low,88,88,2,2,BC6H_UF16,LINEAR,19360,chair_arenacrowd_seatbackcushion_low.1d18238f89c89294.tld,True
level.SCNE,%databuild_art_root%/asset_library/box_electrical_commerciala/texture/box_electrical_commerciala_mat_ao.png,1024,1024,11,1,BC1_UNORM,LINEAR,699064,box_electrical_commerciala_mat_ao.a072f2812803d757.tld,False
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@Prototype_arena_curtains_prototype@Prototype_arena_curtains_prototype_0@curtain100x20_arena_straight500c_46:curtain100x20_arena_straight500c_linelightvisibility,72,72,2,1,BC4_UNORM,LINEAR,3240,curtain100x20_arena_straight500c_linelightvisibility.2ecec2b6370d05ce.tld,True
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony_lights@light_ceilinga_round_67:light_ceilinga_round_low_linelightvisibility,16,16,2,1,BC4_UNORM,LINEAR,160,light_ceilinga_round_low_linelightvisibility.bbb5c16588a49e77.tld,True
