scene_file,model,mesh,material,primitive_type,index_count,radius,min,max,index_binary,vertex_binaries
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,pad_topShape,,,648,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,LED_panel_frame4Shape,clutchtime_court_dorna:frame1_mat,,72,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,panel_rearShape,,,132,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,feetShape,clutchtime_court_dorna:frame2_mat,,288,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornacorner_1:clutchtime_court_dornacorner_low,LED_housing_cornerpadShape,clutchtime_court_dornacorner:pad2_mat,,648,331.366791,"[-399.999939,0.0,0.0]","[73.4956055,115.128059,473.495605]",IndexBuffer.7b9df6c1416bfc97.bin,VertexBuffer.3417d1bf93ec890c.bin;VertexBuffer.1353f28234fa025e.bin;VertexBuffer.e99928f76e8ff23a.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panelslights@clutchtime_ceilingpanellight_e_4:clutchtime_ceilingpanellight_e_low,clutchtime_ceilingpanellight_e_geo_lowShape,clutchtime_ceilingpanellight_e:lighte_mat,TRIANGLE_LIST,312,2456.05273,"[-2455.92041,0.0,-47.3624268]","[2455.92041,0.0,208.358154]",IndexBuffer.aef3e5d9d09a4eca.bin,VertexBuffer.5690c595632d1112.bin;VertexBuffer.9a01078b550fb10e.bin;VertexBuffer.4da1013710daa95a.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane16Shape,clutchtime_court_dornaled:flp_scrf01,TRIANGLE_LIST,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_23Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_24Shape,clutchtime_court_dornaled:flp_scrf02,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane22Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_2Shape,clutchtime_court_dornaled:flp_scrf03,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_1Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_4Shape,clutchtime_court_dornaled:flp_scrf04,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_3Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_6Shape,clutchtime_court_dornaled:flp_scrf05,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_5Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_8Shape,clutchtime_court_dornaled:flp_scrf06,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_7Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_10Shape,clutchtime_court_dornaled:flp_scrf07,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_9Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_12Shape,clutchtime_court_dornaled:flp_scrf08,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_11Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_14Shape,clutchtime_court_dornaled:flp_scrf09,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_13Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_16Shape,clutchtime_court_dornaled:flp_scrf10,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_15Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_18Shape,clutchtime_court_dornaled:flp_scrf11,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_17Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_20Shape,clutchtime_court_dornaled:flp_scrf12,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_19Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_22Shape,clutchtime_court_dornaled:flp_scrf13,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaled:clutchtime_court_dornaled_low,pPlane_21Shape,,,6,2060.61108,"[-981.01178,10.0,-1825.88208]","[981.01178,106.59259,1825.88208]",IndexBuffer.b162d91278983c2a.bin,VertexBuffer.a8711cb9c33fcb4b.bin;VertexBuffer.4e6498d7fa464000.bin;VertexBuffer.b3483ab6677f8230.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_a:clutchtime_balcony_a_low,clutchtime_balcony_a_geo_lowShape,clutchtime_balcony_b:balcony2_amt,TRIANGLE_LIST,600,721.002869,"[-356.636536,-23.0394897,-1054.6864]","[317.699585,818.801331,44.704834]",IndexBuffer.fa769675283ce549.bin,VertexBuffer.20511519f355206e.bin;VertexBuffer.33e82a617e7c252c.bin;VertexBuffer.21d09e166d010ed3.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_a:clutchtime_balcony_a_low,,clutchtime_balcony_b:balcony4_mat,,498,721.002869,"[-356.636536,-23.0394897,-1054.6864]","[317.699585,818.801331,44.704834]",IndexBuffer.fa769675283ce549.bin,VertexBuffer.20511519f355206e.bin;VertexBuffer.33e82a617e7c252c.bin;VertexBuffer.21d09e166d010ed3.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_a:clutchtime_balcony_a_low,,clutchtime_balcony_b:balcony_mat,,600,721.002869,"[-356.636536,-23.0394897,-1054.6864]","[317.699585,818.801331,44.704834]",IndexBuffer.fa769675283ce549.bin,VertexBuffer.20511519f355206e.bin;VertexBuffer.33e82a617e7c252c.bin;VertexBuffer.21d09e166d010ed3.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_a:clutchtime_balcony_a_low,,clutchtime_balcony_railing:railing_mat,,300,721.002869,"[-356.636536,-23.0394897,-1054.6864]","[317.699585,818.801331,44.704834]",IndexBuffer.fa769675283ce549.bin,VertexBuffer.20511519f355206e.bin;VertexBuffer.33e82a617e7c252c.bin;VertexBuffer.21d09e166d010ed3.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_c:clutchtime_wall_c_low,clutchtime_wall_c_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,246,2757.33008,"[-307.160645,0.0,-4774.28809]","[919.437988,2163.19092,289.083496]",IndexBuffer.2ac78329a1cd948e.bin,VertexBuffer.b192958b453e4e5a.bin;VertexBuffer.06f58e21b726dfb9.bin;VertexBuffer.7ee6a11aa7fe3665.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_c:clutchtime_wall_c_low,,clutchtime_wall_c:wall_mat,,282,2757.33008,"[-307.160645,0.0,-4774.28809]","[919.437988,2163.19092,289.083496]",IndexBuffer.2ac78329a1cd948e.bin,VertexBuffer.b192958b453e4e5a.bin;VertexBuffer.06f58e21b726dfb9.bin;VertexBuffer.7ee6a11aa7fe3665.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_0:clutchtime_stair_3step_low,clutchtime_stair_3step_geo_lowShape,clutchtime_stair_3step:light_mat,TRIANGLE_LIST,18,135.876678,"[0.0,0.0,-224.999634]","[115.000252,100.0,0.00012207]",IndexBuffer.c5f4eb320743082c.bin,VertexBuffer.b5b8fa8e9ce92e78.bin;VertexBuffer.80a9b493c5afd649.bin;VertexBuffer.ee64641e83cf73f4.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stair_3step_0:clutchtime_stair_3step_low,,clutchtime_stair_3step:steps_mat,,198,135.876678,"[0.0,0.0,-224.999634]","[115.000252,100.0,0.00012207]",IndexBuffer.c5f4eb320743082c.bin,VertexBuffer.b5b8fa8e9ce92e78.bin;VertexBuffer.80a9b493c5afd649.bin;VertexBuffer.ee64641e83cf73f4.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling@clutchtime_ceiling_b_0:clutchtime_ceiling_b_low,clutchtime_ceiling_b_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,156,3005.19385,"[-0.000244141,-348.121338,-3297.76392]","[4923.14844,236.3479,109.332764]",IndexBuffer.7e3fb23bf14f9149.bin,VertexBuffer.1e0a29df5a6374e1.bin;VertexBuffer.19f2dbdd1ac98a3e.bin;VertexBuffer.d41f9cf76a1d7138.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stands_tiers:clutchtime_stands_tiers_low,clutchtime_stands_tiers_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,4464,4422.22705,"[-4421.82227,0.0,-4069.02148]","[4421.82227,863.351196,627.166016]",IndexBuffer.94b387ac00c9d40c.gz,VertexBuffer.0c206a2c59173941.gz;VertexBuffer.a3d9ebbe64b56308.bin;VertexBuffer.a00009bb63347916.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@stands@clutchtime_stands_tiers:clutchtime_stands_tiers_low,,clutchtime_stair_3step:steps_mat,,17472,4422.22705,"[-4421.82227,0.0,-4069.02148]","[4421.82227,863.351196,627.166016]",IndexBuffer.94b387ac00c9d40c.gz,VertexBuffer.0c206a2c59173941.gz;VertexBuffer.a3d9ebbe64b56308.bin;VertexBuffer.a00009bb63347916.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_ceiling_balcony_5:clutchtime_ceiling_balcony_low,clutchtime_ceiling_balcony_geo_lowShape,clutchtime_wall_c:wall_mat,TRIANGLE_LIST,54,177.718765,"[0.0,0.0,-45.2438202]","[249.301514,155.087402,155.087158]",IndexBuffer.a07245ef30a7ec60.bin,VertexBuffer.7525c77cd585cbce.bin;VertexBuffer.3d22e2c2fec370b4.bin;VertexBuffer.a671aa2dd4c31211.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_column_5:clutchtime_balcony_column_low,clutchtime_balcony_column_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,36,1177.59753,"[-48.5128174,6.7455062e-08,-637.891602]","[76.7902069,2163.19092,289.083496]",IndexBuffer.2abbf9b6bb1052b4.bin,VertexBuffer.045fbd9a0c97ba70.bin;VertexBuffer.1f22b6e934a52ebf.bin;VertexBuffer.8adc847218e1cf56.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@balcony@clutchtime_balcony_column_5:clutchtime_balcony_column_low,,clutchtime_wall_c:wall_mat,,48,1177.59753,"[-48.5128174,6.7455062e-08,-637.891602]","[76.7902069,2163.19092,289.083496]",IndexBuffer.2abbf9b6bb1052b4.bin,VertexBuffer.045fbd9a0c97ba70.bin;VertexBuffer.1f22b6e934a52ebf.bin;VertexBuffer.8adc847218e1cf56.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_e:clutchtime_ceilingpanel_e_low,clutchtime_ceilingpanel_e_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,2184,2488.3772,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,214.097412]",IndexBuffer.155635632ec6b402.bin,VertexBuffer.0a2787e62e04e6a4.bin;VertexBuffer.3d89a82455d8f1e0.bin;VertexBuffer.0a6bb847e8b66818.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dornaend_1:clutchtime_court_dornaend_low,LED_housing_end_geo_lowShape,clutchtime_court_dorna:b15a0423:pad_mat,TRIANGLE_LIST,492,67.247757,"[-3.19122314,0.0,0.0]","[73.4956055,115.128052,7.81896973]",IndexBuffer.1bbc0b49d60164ae.bin,VertexBuffer.014a0713e7fe7ed9.bin;VertexBuffer.37ca9c8f7a07984c.bin;VertexBuffer.e74f1ab7c367dca7.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_a_0:clutchtime_ceilingpanel_a_low,clutchtime_ceilingpanel_a_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,2184,2488.43921,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,416.716064]",IndexBuffer.98e0f324e1126ae4.bin,VertexBuffer.0e84b2ad81acd68a.bin;VertexBuffer.eda783086acb6f0e.bin;VertexBuffer.a528add5462aabcc.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_b_3:clutchtime_ceilingpanel_b_low,clutchtime_ceilingpanel_b_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,2184,2488.38672,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,366.668457]",IndexBuffer.cef0e1a890cfe448.bin,VertexBuffer.65f5e5e89ff86628.bin;VertexBuffer.a4a0a513722805d3.bin;VertexBuffer.0f68767144383064.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,pad_topShape,clutchtime_court_dorna:b15a0423:pad_mat,TRIANGLE_LIST,522,210.621704,"[-3.17034912,-1.90734863e-06,0.0]","[67.0056152,115.128059,400.0]",IndexBuffer.fd58a1d332e9450a.bin,VertexBuffer.1172312c35031dcd.bin;VertexBuffer.fd935000dde84406.bin;VertexBuffer.4eb9d07080e3f09c.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,LED_panel_frameShape,clutchtime_court_dorna:frame1_mat,,36,210.621704,"[-3.17034912,-1.90734863e-06,0.0]","[67.0056152,115.128059,400.0]",IndexBuffer.fd58a1d332e9450a.bin,VertexBuffer.1172312c35031dcd.bin;VertexBuffer.fd935000dde84406.bin;VertexBuffer.4eb9d07080e3f09c.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,panel_rearShape,,,66,210.621704,"[-3.17034912,-1.90734863e-06,0.0]","[67.0056152,115.128059,400.0]",IndexBuffer.fd58a1d332e9450a.bin,VertexBuffer.1172312c35031dcd.bin;VertexBuffer.fd935000dde84406.bin;VertexBuffer.4eb9d07080e3f09c.bin
level.SCNE,arena_clutchtime_int_master@GameObjects@dorna@clutchtime_court_dorna_7:clutchtime_court_dorna_low,feetShape,clutchtime_court_dorna:frame2_mat,,144,210.621704,"[-3.17034912,-1.90734863e-06,0.0]","[67.0056152,115.128059,400.0]",IndexBuffer.fd58a1d332e9450a.bin,VertexBuffer.1172312c35031dcd.bin;VertexBuffer.fd935000dde84406.bin;VertexBuffer.4eb9d07080e3f09c.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@walls@clutchtime_wall_e:clutchtime_wall_e_low,clutchtime_wall_e_geo_lowShape,clutchtime_wall_f:wall_mat,TRIANGLE_LIST,6,2893.30176,"[0.0,0.0,0.0]","[5347.81836,2210.34375,0.0]",IndexBuffer.1def5845b91650fc.bin,VertexBuffer.c03260ca83174259.bin;VertexBuffer.63c521fa5b902e97.bin;VertexBuffer.832c4c2e48202ae6.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling@clutchtime_ceiling_ribs_0:clutchtime_ceiling_ribs_low,clutchtime_ceiling_ribs_geo_lowShape,clutchtime_ceiling_ribs:ceilingribs_mat,TRIANGLE_LIST,27540,3421.65503,"[-2509.97217,-376.520142,-4325.85254]","[2435.9563,358.904663,380.71167]",IndexBuffer.02b33e49fb416c38.gz,VertexBuffer.5deb3bf26f7a211b.gz;VertexBuffer.12117432b8cc876b.gz;VertexBuffer.f4919caecbd34fe7.gz
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,lighting_suspendedtrack_metalb_geoShape,lighting_suspendedtrack_metalb:glass_mat,TRIANGLE_LIST,54,47.1224403,"[-23.7818985,-90.0533447,-21.081665]","[23.7818375,-0.066654205,34.3292084]",IndexBuffer.62e781d33942cca7.gz,VertexBuffer.679299e76bd43b32.bin;VertexBuffer.26baf2120527cf46.bin;VertexBuffer.00a28ad81c68ec40.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@mural_lights@lighting_suspendedtrack_metalb_19:lighting_suspendedtrack_metalb_low,,lighting_suspendedtrack_metalb:lighting_suspendedtrack_metalb_vcfxshader,,5292,47.1224403,"[-23.7818985,-90.0533447,-21.081665]","[23.7818375,-0.066654205,34.3292084]",IndexBuffer.62e781d33942cca7.gz,VertexBuffer.679299e76bd43b32.bin;VertexBuffer.26baf2120527cf46.bin;VertexBuffer.00a28ad81c68ec40.bin
level.SCNE,arena_clutchtime_int_master@arena_clutchtime_int_shared_layout@GameObjects@ceiling_panels@clutchtime_ceilingpanel_c_5:clutchtime_ceilingpanel_c_low,clutchtime_ceilingpanel_c_geo_lowShape,clutchtime_ceilingpanel_c:panelc_mat,TRIANGLE_LIST,2184,2488.36108,"[-2486.16016,0.0,-19.4567871]","[2486.16064,212.037842,267.434326]",IndexBuffer.c80737c62b478a67.bin,VertexBuffer.a604069c43238366.bin;VertexBuffer.c3b6285b0e2438a2.bin;VertexBuffer.2cf6ee203fba3f46.bin
